event_id,event_type,timestamp,source_person_id,target_person_id,phone_id,device_id,ip_id,account_id,location_id,amount,duration_seconds,direction,status,channel,transaction_type
EVT_004501,transaction,2025-11-21 14:22:43,PER_000090,PER_000068,,DEV_000084,IP_000003,ACC_000090,LOC_000027,456.83,,inbound,completed,atm,deposit
EVT_000061,call,2025-11-21 17:37:37,PER_000061,PER_000081,PH_000061,,,,LOC_000062,,1100.0,inbound,completed,api,
EVT_001013,location_ping,2025-11-21 17:53:21,PER_000027,,,DEV_000114,,,LOC_000097,,,,completed,pos,
EVT_006670,transaction,2025-11-21 19:31:41,PER_000090,PER_000029,,DEV_000065,IP_000008,ACC_000090,LOC_000035,484.03,,inbound,completed,web,withdrawal
EVT_005525,call,2025-11-21 19:35:05,PER_000016,PER_000067,PH_000016,,,,LOC_000054,,135.0,internal,completed,web,
EVT_003613,transaction,2025-11-21 19:36:14,PER_000070,PER_000098,,DEV_000100,IP_000072,ACC_000070,LOC_000102,447.38,,inbound,completed,mobile_app,p2p
EVT_000087,call,2025-11-21 19:53:43,PER_000073,PER_000077,PH_000073,,,,LOC_000015,,290.0,internal,completed,ussd,
EVT_003205,transaction,2025-11-21 20:00:16,PER_000002,PER_000087,,DEV_000004,IP_000080,ACC_000102,LOC_000083,1224.52,,inbound,completed,ussd,withdrawal
EVT_005089,sms,2025-11-21 21:33:51,PER_000016,PER_000002,PH_000016,,,,LOC_000054,,,internal,completed,mobile_app,
EVT_000431,transaction,2025-11-22 03:16:48,PER_000042,PER_000018,,DEV_000085,IP_000042,ACC_000142,LOC_000060,614.76,,inbound,completed,ussd,transfer
EVT_007443,login,2025-11-22 04:08:47,PER_000003,,PH_000221,DEV_000003,IP_000077,,LOC_000054,,,,completed,atm,
EVT_005300,location_ping,2025-11-22 05:07:34,PER_000094,,,DEV_000035,,,LOC_000060,,,,completed,api,
EVT_000412,login,2025-11-22 05:27:28,PER_000075,,PH_000287,DEV_000094,IP_000054,,LOC_000102,,,,completed,mobile_app,
EVT_006144,login,2025-11-22 08:18:15,PER_000018,,PH_000018,DEV_000078,IP_000092,,LOC_000013,,,,completed,api,
EVT_003886,location_ping,2025-11-22 08:39:02,PER_000092,,,DEV_000052,,,LOC_000023,,,,completed,pos,
EVT_006871,login,2025-11-22 08:46:58,PER_000048,,PH_000172,DEV_000086,IP_000060,,LOC_000025,,,,completed,web,
EVT_001536,location_ping,2025-11-22 09:58:19,PER_000043,,,DEV_000001,,,LOC_000110,,,,completed,atm,
EVT_000417,location_ping,2025-11-22 11:29:48,PER_000059,,,DEV_000086,,,LOC_000042,,,,completed,web,
EVT_003415,sms,2025-11-22 11:56:18,PER_000069,PER_000016,PH_000069,,,,LOC_000031,,,internal,completed,atm,
EVT_002378,call,2025-11-22 15:09:30,PER_000077,PER_000088,PH_000077,,,,LOC_000035,,226.0,inbound,completed,api,
EVT_004967,location_ping,2025-11-22 15:23:38,PER_000005,,,DEV_000007,,,LOC_000100,,,,completed,ussd,
EVT_000978,call,2025-11-22 15:47:43,PER_000027,PER_000024,PH_000027,,,,LOC_000097,,1156.0,internal,completed,pos,
EVT_006199,sms,2025-11-22 17:53:22,PER_000059,PER_000021,PH_000137,,,,LOC_000071,,,inbound,completed,ussd,
EVT_005537,sms,2025-11-22 19:45:53,PER_000027,PER_000011,PH_000027,,,,LOC_000097,,,outbound,completed,pos,
EVT_002426,login,2025-11-22 21:59:19,PER_000059,,PH_000137,DEV_000032,IP_000007,,LOC_000071,,,,completed,api,
EVT_006043,transaction,2025-11-23 04:41:12,PER_000024,PER_000018,,DEV_000066,IP_000039,ACC_000024,LOC_000083,4271.49,,internal,completed,web,transfer
EVT_004503,location_ping,2025-11-23 06:20:01,PER_000050,,,DEV_000086,,,LOC_000058,,,,completed,atm,
EVT_005699,login,2025-11-23 07:50:04,PER_000002,,PH_000002,DEV_000096,IP_000043,,LOC_000032,,,,completed,api,
EVT_004637,transaction,2025-11-23 08:58:09,PER_000027,PER_000094,,DEV_000108,IP_000027,ACC_000127,LOC_000097,3875.3,,inbound,completed,web,payment
EVT_000826,transaction,2025-11-23 09:43:34,PER_000087,PER_000025,,DEV_000098,IP_000030,ACC_000087,LOC_000099,3086.09,,inbound,completed,atm,p2p
EVT_003661,transaction,2025-11-23 11:29:20,PER_000016,PER_000024,,DEV_000060,IP_000055,ACC_000116,LOC_000012,4128.57,,outbound,completed,api,payment
EVT_003870,login,2025-11-23 11:40:57,PER_000041,,PH_000041,DEV_000092,IP_000008,,LOC_000051,,,,completed,pos,
EVT_002900,transaction,2025-11-23 11:48:09,PER_000026,PER_000041,,DEV_000078,IP_000020,ACC_000026,LOC_000059,3227.6,,outbound,completed,atm,transfer
EVT_007328,sms,2025-11-23 13:56:40,PER_000074,PER_000041,PH_000274,,,,LOC_000106,,,inbound,completed,web,
EVT_005168,login,2025-11-23 15:22:43,PER_000017,,PH_000017,DEV_000067,IP_000048,,LOC_000116,,,,completed,pos,
EVT_007438,sms,2025-11-23 15:40:43,PER_000073,PER_000003,PH_000244,,,,LOC_000015,,,internal,completed,atm,
EVT_006594,location_ping,2025-11-23 15:43:37,PER_000073,,,DEV_000047,,,LOC_000015,,,,completed,web,
EVT_001037,login,2025-11-23 16:48:09,PER_000028,,PH_000028,DEV_000111,IP_000076,,LOC_000003,,,,completed,atm,
EVT_000542,call,2025-11-24 01:23:45,PER_000035,PER_000032,PH_000166,,,,LOC_000057,,1043.0,inbound,completed,atm,
EVT_006689,transaction,2025-11-24 03:53:50,PER_000073,PER_000091,,DEV_000030,IP_000106,ACC_000073,LOC_000042,3029.96,,inbound,completed,api,p2p
EVT_000944,location_ping,2025-11-24 05:18:13,PER_000050,,,DEV_000033,,,LOC_000058,,,,completed,ussd,
EVT_005539,login,2025-11-24 07:57:19,PER_000058,,PH_000058,DEV_000042,IP_000046,,LOC_000091,,,,completed,api,
EVT_003803,location_ping,2025-11-24 09:47:17,PER_000002,,,DEV_000072,,,LOC_000032,,,,completed,web,
EVT_007169,login,2025-11-24 10:58:32,PER_000100,,PH_000251,DEV_000072,IP_000070,,LOC_000108,,,,completed,ussd,
EVT_004906,call,2025-11-24 11:16:06,PER_000062,PER_000077,PH_000062,,,,LOC_000033,,664.0,inbound,completed,pos,
EVT_000833,call,2025-11-24 11:21:17,PER_000016,PER_000027,PH_000016,,,,LOC_000010,,862.0,internal,completed,atm,
EVT_000136,sms,2025-11-24 11:31:28,PER_000002,PER_000087,PH_000114,,,,LOC_000032,,,outbound,completed,api,
EVT_000029,login,2025-11-24 11:31:41,PER_000059,,PH_000158,DEV_000023,IP_000091,,LOC_000071,,,,completed,ussd,
EVT_006138,login,2025-11-24 11:44:02,PER_000062,,PH_000062,DEV_000111,IP_000052,,LOC_000033,,,,completed,web,
EVT_004793,transaction,2025-11-24 11:56:04,PER_000001,PER_000014,,DEV_000080,IP_000099,ACC_000101,LOC_000029,120478.5,,inbound,completed,web,deposit
EVT_007386,sms,2025-11-24 12:31:06,PER_000046,PER_000058,PH_000046,,,,LOC_000028,,,outbound,completed,pos,
EVT_004067,call,2025-11-24 12:39:10,PER_000018,PER_000016,PH_000018,,,,LOC_000001,,591.0,internal,completed,mobile_app,
EVT_004341,call,2025-11-24 15:22:48,PER_000001,PER_000079,PH_000001,,,,LOC_000029,,373.0,outbound,completed,mobile_app,
EVT_003514,login,2025-11-24 16:15:30,PER_000093,,PH_000262,DEV_000011,IP_000102,,LOC_000071,,,,completed,api,
EVT_007198,login,2025-11-24 17:18:09,PER_000060,,PH_000060,DEV_000085,IP_000025,,LOC_000014,,,,completed,ussd,
EVT_004831,location_ping,2025-11-24 20:29:57,PER_000073,,,DEV_000052,,,LOC_000015,,,,completed,atm,
EVT_003845,transaction,2025-11-25 05:55:12,PER_000087,PER_000002,,DEV_000105,IP_000058,ACC_000087,LOC_000099,250.18,,outbound,completed,api,withdrawal
EVT_005350,location_ping,2025-11-25 06:19:42,PER_000087,,,DEV_000105,,,LOC_000099,,,,completed,api,
EVT_005696,sms,2025-11-25 06:25:53,PER_000002,PER_000087,PH_000002,,,,LOC_000032,,,inbound,completed,web,
EVT_003791,call,2025-11-25 06:37:53,PER_000043,PER_000064,PH_000230,,,,LOC_000110,,486.0,inbound,completed,mobile_app,
EVT_007370,location_ping,2025-11-25 07:28:11,PER_000087,,,DEV_000001,,,LOC_000099,,,,completed,ussd,
EVT_006864,location_ping,2025-11-25 09:48:27,PER_000050,,,DEV_000011,,,LOC_000109,,,,completed,pos,
EVT_004956,location_ping,2025-11-25 10:48:37,PER_000008,,,DEV_000017,,,LOC_000077,,,,completed,mobile_app,
EVT_002109,location_ping,2025-11-25 11:39:04,PER_000003,,,DEV_000092,,,LOC_000054,,,,completed,web,
EVT_006503,login,2025-11-25 12:03:06,PER_000048,,PH_000172,DEV_000070,IP_000096,,LOC_000025,,,,completed,ussd,
EVT_005542,call,2025-11-25 14:45:14,PER_000062,PER_000025,PH_000152,,,,LOC_000033,,303.0,internal,completed,atm,
EVT_003113,call,2025-11-25 14:58:38,PER_000062,PER_000063,PH_000213,,,,LOC_000033,,927.0,inbound,completed,atm,
EVT_006081,call,2025-11-25 15:15:58,PER_000036,PER_000019,PH_000139,,,,LOC_000090,,164.0,internal,completed,mobile_app,
EVT_006140,transaction,2025-11-25 15:17:31,PER_000002,PER_000050,,DEV_000054,IP_000056,ACC_000002,LOC_000032,589.06,,internal,completed,pos,payment
EVT_005693,call,2025-11-25 15:20:24,PER_000050,PER_000002,PH_000117,,,,LOC_000058,,329.0,outbound,completed,pos,
EVT_003794,call,2025-11-25 15:29:02,PER_000024,PER_000027,PH_000024,,,,LOC_000083,,399.0,inbound,completed,mobile_app,
EVT_001847,login,2025-11-25 16:35:41,PER_000007,,PH_000007,DEV_000019,IP_000111,,LOC_000059,,,,completed,api,
EVT_004457,location_ping,2025-11-25 16:53:30,PER_000093,,,DEV_000007,,,LOC_000071,,,,completed,pos,
EVT_000589,call,2025-11-25 17:02:38,PER_000018,PER_000042,PH_000018,,,,LOC_000001,,543.0,internal,completed,pos,
EVT_006713,transaction,2025-11-25 17:25:50,PER_000059,PER_000033,,DEV_000095,IP_000113,ACC_000059,LOC_000071,4102.08,,inbound,completed,atm,deposit
EVT_003300,sms,2025-11-25 17:43:18,PER_000016,PER_000050,PH_000016,,,,LOC_000070,,,internal,completed,ussd,
EVT_003085,login,2025-11-25 18:25:22,PER_000059,,PH_000158,DEV_000027,IP_000077,,LOC_000071,,,,completed,api,
EVT_004137,location_ping,2025-11-25 18:55:27,PER_000058,,,DEV_000119,,,LOC_000091,,,,completed,ussd,
EVT_001008,sms,2025-11-25 19:02:23,PER_000001,PER_000037,PH_000298,,,,LOC_000029,,,internal,completed,ussd,
EVT_007354,location_ping,2025-11-26 03:41:20,PER_000087,,,DEV_000050,,,LOC_000099,,,,completed,mobile_app,
EVT_006656,login,2025-11-26 06:55:05,PER_000093,,PH_000142,DEV_000040,IP_000002,,LOC_000071,,,,completed,api,
EVT_003475,transaction,2025-11-26 07:23:30,PER_000001,PER_000074,,DEV_000047,IP_000099,ACC_000101,LOC_000029,539.64,,inbound,completed,api,payment
EVT_001801,call,2025-11-26 07:23:46,PER_000055,PER_000072,PH_000191,,,,LOC_000016,,614.0,inbound,completed,pos,
EVT_005615,login,2025-11-26 07:27:01,PER_000035,,PH_000035,DEV_000044,IP_000043,,LOC_000095,,,,completed,web,
EVT_004823,transaction,2025-11-26 08:38:14,PER_000013,PER_000062,,DEV_000097,IP_000044,ACC_000013,LOC_000041,3426.04,,outbound,completed,ussd,transfer
EVT_001838,transaction,2025-11-26 11:24:57,PER_000097,PER_000079,,DEV_000046,IP_000075,ACC_000097,LOC_000071,1699.7,,internal,completed,pos,payment
EVT_000502,call,2025-11-26 12:45:58,PER_000001,PER_000051,PH_000298,,,,LOC_000029,,354.0,inbound,completed,mobile_app,
EVT_002336,location_ping,2025-11-26 14:52:09,PER_000009,,,DEV_000093,,,LOC_000107,,,,completed,web,
EVT_006595,call,2025-11-26 14:56:39,PER_000024,PER_000087,PH_000024,,,,LOC_000083,,18.0,inbound,completed,web,
EVT_002704,transaction,2025-11-26 15:31:01,PER_000049,PER_000068,,DEV_000002,IP_000002,ACC_000149,LOC_000072,4177.42,,internal,completed,atm,deposit
EVT_004888,login,2025-11-26 15:39:26,PER_000024,,PH_000024,DEV_000080,IP_000086,,LOC_000083,,,,completed,atm,
EVT_002728,location_ping,2025-11-26 20:58:17,PER_000030,,,DEV_000103,,,LOC_000108,,,,completed,web,
EVT_005534,login,2025-11-26 21:43:24,PER_000087,,PH_000087,DEV_000013,IP_000029,,LOC_000099,,,,completed,ussd,
EVT_006909,login,2025-11-26 22:17:18,PER_000064,,PH_000101,DEV_000085,IP_000023,,LOC_000103,,,,completed,mobile_app,
EVT_004329,location_ping,2025-11-27 07:38:20,PER_000025,,,DEV_000048,,,LOC_000007,,,,completed,web,
EVT_000299,location_ping,2025-11-27 08:21:26,PER_000030,,,DEV_000044,,,LOC_000108,,,,completed,api,
EVT_005195,call,2025-11-27 08:30:49,PER_000001,PER_000002,PH_000001,,,,LOC_000029,,742.0,internal,completed,mobile_app,
EVT_004797,call,2025-11-27 09:41:17,PER_000001,PER_000052,PH_000001,,,,LOC_000029,,806.0,internal,completed,ussd,
EVT_006376,call,2025-11-27 09:42:20,PER_000060,PER_000037,PH_000060,,,,LOC_000014,,749.0,internal,completed,ussd,
EVT_002130,call,2025-11-27 09:42:29,PER_000001,PER_000036,PH_000298,,,,LOC_000029,,963.0,internal,completed,mobile_app,
EVT_006039,sms,2025-11-27 09:50:05,PER_000059,PER_000023,PH_000158,,,,LOC_000071,,,internal,completed,ussd,
EVT_004340,transaction,2025-11-27 10:02:17,PER_000014,PER_000043,,DEV_000107,IP_000080,ACC_000114,LOC_000050,2257.69,,inbound,completed,pos,p2p
EVT_001120,location_ping,2025-11-27 10:18:48,PER_000016,,,DEV_000034,,,LOC_000054,,,,completed,mobile_app,
EVT_000754,location_ping,2025-11-27 10:49:24,PER_000093,,,DEV_000074,,,LOC_000095,,,,completed,ussd,
EVT_001398,location_ping,2025-11-27 11:11:36,PER_000001,,,DEV_000101,,,LOC_000029,,,,completed,atm,
EVT_002527,login,2025-11-27 11:29:14,PER_000005,,PH_000005,DEV_000064,IP_000054,,LOC_000100,,,,completed,atm,
EVT_006450,transaction,2025-11-27 13:22:46,PER_000039,PER_000071,,DEV_000104,IP_000065,ACC_000039,LOC_000002,2103.12,,internal,completed,pos,transfer
EVT_003955,login,2025-11-27 14:14:18,PER_000092,,PH_000161,DEV_000060,IP_000037,,LOC_000091,,,,completed,ussd,
EVT_000676,call,2025-11-27 14:41:57,PER_000062,PER_000086,PH_000213,,,,LOC_000060,,582.0,inbound,completed,api,
EVT_003539,sms,2025-11-27 15:31:50,PER_000047,PER_000099,PH_000120,,,,LOC_000113,,,internal,completed,mobile_app,
EVT_002664,transaction,2025-11-27 15:43:01,PER_000070,PER_000012,,DEV_000048,IP_000048,ACC_000070,LOC_000001,3787.87,,outbound,completed,web,deposit
EVT_004087,location_ping,2025-11-27 16:02:53,PER_000087,,,DEV_000025,,,LOC_000099,,,,completed,web,
EVT_006430,login,2025-11-27 16:05:27,PER_000035,,PH_000035,DEV_000054,IP_000094,,LOC_000064,,,,completed,api,
EVT_002452,location_ping,2025-11-27 16:32:10,PER_000086,,,DEV_000051,,,LOC_000012,,,,completed,web,
EVT_002197,login,2025-11-27 18:00:14,PER_000093,,PH_000142,DEV_000017,IP_000044,,LOC_000071,,,,completed,ussd,
EVT_003806,transaction,2025-11-27 18:24:55,PER_000024,PER_000042,,DEV_000074,IP_000018,ACC_000024,LOC_000083,127725.97,,outbound,completed,api,withdrawal
EVT_007172,sms,2025-11-27 18:37:11,PER_000059,PER_000084,PH_000137,,,,LOC_000071,,,outbound,completed,pos,
EVT_002176,location_ping,2025-11-27 21:17:36,PER_000059,,,DEV_000063,,,LOC_000071,,,,completed,mobile_app,
EVT_001394,call,2025-11-27 22:52:02,PER_000062,PER_000099,PH_000213,,,,LOC_000033,,65.0,outbound,completed,ussd,
EVT_004245,sms,2025-11-28 07:28:36,PER_000059,PER_000055,PH_000137,,,,LOC_000071,,,internal,completed,pos,
EVT_002392,call,2025-11-28 08:27:56,PER_000089,PER_000034,PH_000282,,,,LOC_000044,,959.0,inbound,completed,mobile_app,
EVT_001035,login,2025-11-28 08:33:22,PER_000068,,PH_000208,DEV_000097,IP_000033,,LOC_000081,,,,completed,pos,
EVT_004936,call,2025-11-28 08:58:15,PER_000001,PER_000090,PH_000298,,,,LOC_000029,,523.0,outbound,completed,mobile_app,
EVT_003462,call,2025-11-28 10:20:11,PER_000018,PER_000017,PH_000018,,,,LOC_000001,,1037.0,outbound,completed,mobile_app,
EVT_006538,location_ping,2025-11-28 10:49:32,PER_000026,,,DEV_000083,,,LOC_000059,,,,completed,mobile_app,
EVT_003246,location_ping,2025-11-28 13:32:39,PER_000081,,,DEV_000016,,,LOC_000084,,,,completed,web,
EVT_005351,location_ping,2025-11-28 16:19:44,PER_000016,,,DEV_000080,,,LOC_000101,,,,completed,ussd,
EVT_000378,transaction,2025-11-28 17:48:41,PER_000073,PER_000020,,DEV_000039,IP_000063,ACC_000073,LOC_000015,108190.04,,internal,completed,atm,p2p
EVT_003115,transaction,2025-11-28 20:45:37,PER_000018,PER_000027,,DEV_000059,IP_000016,ACC_000118,LOC_000001,4178.81,,outbound,completed,pos,transfer
EVT_002238,location_ping,2025-11-28 22:54:12,PER_000035,,,DEV_000075,,,LOC_000076,,,,completed,web,
EVT_000526,location_ping,2025-11-29 03:21:37,PER_000016,,,DEV_000020,,,LOC_000054,,,,completed,web,
EVT_000917,call,2025-11-29 05:52:58,PER_000010,PER_000062,PH_000212,,,,LOC_000034,,1019.0,outbound,completed,api,
EVT_003292,sms,2025-11-29 06:56:02,PER_000001,PER_000016,PH_000001,,,,LOC_000029,,,outbound,completed,mobile_app,
EVT_006914,call,2025-11-29 08:14:01,PER_000016,PER_000002,PH_000016,,,,LOC_000054,,466.0,inbound,completed,atm,
EVT_001395,transaction,2025-11-29 10:33:42,PER_000048,PER_000006,,DEV_000004,IP_000118,ACC_000048,LOC_000025,309.72,,outbound,completed,api,withdrawal
EVT_000163,transaction,2025-11-29 10:47:34,PER_000027,PER_000054,,DEV_000110,IP_000009,ACC_000027,LOC_000097,1235.52,,internal,completed,web,payment
EVT_002128,sms,2025-11-29 13:50:24,PER_000052,PER_000081,PH_000163,,,,LOC_000071,,,internal,completed,mobile_app,
EVT_000459,location_ping,2025-11-29 14:02:13,PER_000050,,,DEV_000115,,,LOC_000051,,,,completed,mobile_app,
EVT_007300,call,2025-11-29 14:17:47,PER_000005,PER_000072,PH_000005,,,,LOC_000100,,474.0,internal,completed,ussd,
EVT_003853,location_ping,2025-11-29 14:19:54,PER_000024,,,DEV_000046,,,LOC_000083,,,,completed,web,
EVT_003657,location_ping,2025-11-29 14:21:18,PER_000033,,,DEV_000017,,,LOC_000022,,,,completed,web,
EVT_006571,transaction,2025-11-29 15:45:37,PER_000044,PER_000074,,DEV_000043,IP_000023,ACC_000144,LOC_000032,2740.99,,inbound,completed,api,transfer
EVT_001304,location_ping,2025-11-29 16:14:37,PER_000059,,,DEV_000021,,,LOC_000071,,,,completed,web,
EVT_000197,transaction,2025-11-29 16:24:14,PER_000003,PER_000050,,DEV_000091,IP_000013,ACC_000103,LOC_000054,851.08,,internal,completed,ussd,transfer
EVT_003326,transaction,2025-11-29 18:32:33,PER_000046,PER_000017,,DEV_000118,IP_000034,ACC_000046,LOC_000028,3652.9,,outbound,completed,ussd,p2p
EVT_007339,login,2025-11-29 18:33:39,PER_000093,,PH_000093,DEV_000104,IP_000088,,LOC_000071,,,,completed,pos,
EVT_002741,call,2025-11-30 06:18:10,PER_000015,PER_000075,PH_000015,,,,LOC_000054,,458.0,outbound,completed,web,
EVT_000840,sms,2025-11-30 08:21:04,PER_000095,PER_000024,PH_000095,,,,LOC_000052,,,inbound,completed,ussd,
EVT_000629,location_ping,2025-11-30 15:18:29,PER_000045,,,DEV_000001,,,LOC_000004,,,,completed,pos,
EVT_005439,sms,2025-11-30 18:47:57,PER_000073,PER_000060,PH_000244,,,,LOC_000015,,,internal,completed,api,
EVT_006378,location_ping,2025-11-30 19:41:07,PER_000073,,,DEV_000043,,,LOC_000015,,,,completed,ussd,
EVT_002101,sms,2025-11-30 19:49:13,PER_000087,PER_000027,PH_000087,,,,LOC_000099,,,internal,completed,atm,
EVT_003071,transaction,2025-11-30 21:45:14,PER_000059,PER_000089,,DEV_000030,IP_000013,ACC_000059,LOC_000071,3462.19,,outbound,completed,api,payment
EVT_000188,sms,2025-12-01 05:54:38,PER_000016,PER_000083,PH_000016,,,,LOC_000054,,,outbound,completed,ussd,
EVT_002988,sms,2025-12-01 07:56:05,PER_000024,PER_000050,PH_000024,,,,LOC_000083,,,inbound,completed,web,
EVT_000201,sms,2025-12-01 08:08:37,PER_000018,PER_000087,PH_000018,,,,LOC_000001,,,outbound,completed,ussd,
EVT_000996,location_ping,2025-12-01 09:46:03,PER_000050,,,DEV_000075,,,LOC_000058,,,,completed,pos,
EVT_004091,location_ping,2025-12-01 10:53:14,PER_000001,,,DEV_000031,,,LOC_000029,,,,completed,mobile_app,
EVT_003122,sms,2025-12-01 11:02:43,PER_000066,PER_000027,PH_000123,,,,LOC_000049,,,inbound,completed,web,
EVT_003494,transaction,2025-12-01 11:38:17,PER_000027,PER_000015,,DEV_000085,IP_000035,ACC_000127,LOC_000074,3016.06,,inbound,completed,api,withdrawal
EVT_005623,login,2025-12-01 11:44:56,PER_000016,,PH_000016,DEV_000055,IP_000003,,LOC_000054,,,,completed,pos,
EVT_003431,sms,2025-12-01 11:59:06,PER_000049,PER_000070,PH_000276,,,,LOC_000100,,,outbound,completed,mobile_app,
EVT_003754,location_ping,2025-12-01 12:48:11,PER_000056,,,DEV_000049,,,LOC_000036,,,,completed,atm,
EVT_002389,sms,2025-12-01 13:29:28,PER_000066,PER_000097,PH_000123,,,,LOC_000049,,,internal,completed,ussd,
EVT_000313,call,2025-12-01 14:42:57,PER_000061,PER_000037,PH_000239,,,,LOC_000062,,151.0,inbound,completed,atm,
EVT_002983,login,2025-12-01 16:51:55,PER_000032,,PH_000102,DEV_000007,IP_000086,,LOC_000028,,,,completed,api,
EVT_000273,login,2025-12-01 18:01:30,PER_000059,,PH_000059,DEV_000032,IP_000090,,LOC_000071,,,,completed,api,
EVT_000217,call,2025-12-01 19:22:02,PER_000059,PER_000019,PH_000059,,,,LOC_000071,,238.0,outbound,completed,web,
EVT_000069,call,2025-12-01 19:53:01,PER_000007,PER_000008,PH_000211,,,,LOC_000059,,986.0,inbound,completed,ussd,
EVT_001954,location_ping,2025-12-02 01:37:49,PER_000032,,,DEV_000021,,,LOC_000028,,,,completed,api,
EVT_001585,call,2025-12-02 05:57:16,PER_000018,PER_000093,PH_000018,,,,LOC_000001,,544.0,outbound,completed,atm,
EVT_006787,call,2025-12-02 07:30:50,PER_000043,PER_000074,PH_000214,,,,LOC_000110,,1157.0,outbound,completed,web,
EVT_006184,location_ping,2025-12-02 07:42:51,PER_000073,,,DEV_000030,,,LOC_000015,,,,completed,atm,
EVT_007002,location_ping,2025-12-02 08:00:41,PER_000091,,,DEV_000002,,,LOC_000057,,,,completed,api,
EVT_003538,sms,2025-12-02 10:50:49,PER_000091,PER_000029,PH_000277,,,,LOC_000057,,,inbound,completed,atm,
EVT_005887,transaction,2025-12-02 12:55:58,PER_000040,PER_000069,,DEV_000002,IP_000009,ACC_000040,LOC_000047,1761.78,,outbound,completed,pos,p2p
EVT_003041,transaction,2025-12-02 13:50:45,PER_000070,PER_000023,,DEV_000081,IP_000009,ACC_000070,LOC_000001,895.49,,internal,completed,ussd,transfer
EVT_001586,transaction,2025-12-02 14:11:57,PER_000002,PER_000027,,DEV_000029,IP_000110,ACC_000102,LOC_000032,170822.12,,outbound,completed,web,p2p
EVT_000046,login,2025-12-02 14:31:36,PER_000034,,PH_000167,DEV_000061,IP_000005,,LOC_000075,,,,completed,mobile_app,
EVT_002716,transaction,2025-12-02 15:35:19,PER_000086,PER_000028,,DEV_000048,IP_000050,ACC_000086,LOC_000012,3482.0,,inbound,completed,mobile_app,withdrawal
EVT_003827,location_ping,2025-12-02 17:39:36,PER_000001,,,DEV_000101,,,LOC_000091,,,,completed,atm,
